,confirmed_tweet_ids,user_id,mbti,twitter_text
1896,1.046048014756864e+17,93840611.0,ENFJ,@cafevredenburg @Lippe48 is dat de weersverwachting voor diekhook?
1897,3.8430423253254144e+17,144968837.0,ESTJ,Ik gooi handleiding van 2 wasmachines geleden weg.
1898,6.007720680372388e+17,218956870.0,ENFP,@LuciaHardonk @supermaver toch nog een leerzame avond
1899,6.308121502531543e+17,49388617.0,INFP,Kokos vitamine bonbon. Die pitamientjus maakt me niets uit ... It's chocolate 😄 https://t.co/VBEdV36A6x
1900,6.580006788544512e+16,25871498.0,ENFP,Ik begin nu #vaatdoekachtigeverschijnselen aan te nemen. #eteneteneten
1901,5.619484263978271e+17,28550084.0,ENFP,"@MichelLeibbrand @Gelukscoaching Dank je wel Mich, het was super gezellig!"
1902,6.408214069058273e+17,42851932.0,INTP,"@PER4MANCE_MvW :-) - mag ook wel na zoveel jaar bloed, zweet en ook tranen #ikea"
1903,5.7415958273552384e+17,41347656.0,ENFP,@lisziej16 Kan je ook verwijzen naar de 100en gezinnen die knuffelpedagogie sinds jaren '70 hebben toegepast wat ook een fiasco is geworden.
1904,1.923487005620388e+17,14176677.0,ENTJ,@jaccodeboer blijft nu wel wat stil daar in ljouwert?
1905,3.7653374783719424e+17,185206021.0,ISFP,"Volendam, zeker wel tot volgend jaar! Sjik voor 100! #ikhouerzovan #ohhetisweekend"
1906,5.548097182719222e+17,6898792.0,ENTP,"Top story: E-mailmarketing: trends voor 2015 http://t.co/uZjQ0xMz9b, see more http://t.co/rJJuuqeohB"
1907,1.918203163040891e+17,107398926.0,ESTJ,
1908,10030623252.0,55155642.0,ESFJ,@PapasPasta Spannend hoor lief!! #houvanverassingen
1909,6.105018871928914e+17,163959368.0,INTJ,"Nou, na de zomervakantie een PS4 en Xbox One halen dus :) xD"
1910,7.131280500497203e+16,56135215.0,ENFP,
1911,1.839365676839813e+17,782533.0,ENTP,Wel grappig hoe men ook om de brij heenpraat als ik aangeef dat ik mijn dossier graag mee naar huis wil nemen. #MCA
1912,2.9847652912031334e+17,397276209.0,ISFJ,"lekker zware krachttraining gehad -,-"
1913,6.217856441389507e+17,183999696.0,ENTP,Je krijgt meer geld voor het zelfde werk RT @ZilteBotte @DrGertJanMulder @APechtold zei echt dat door inflatie je geld meer waard wordt
1914,6.16515623359746e+17,17258122.0,ENFP,Eens https://t.co/cwP2sooW5k
1915,13931130500.0,41081792.0,ENFP,"@GerbendeGraaf Mooi! Jammer, we waren wel weer toe aan een vuurtje... Hans:'kijken of ik thuis nog iets kan opfikken.' Groeten terug!"
1916,4.998483699936912e+17,17338467.0,ESTJ,@umarebru en let ook op het woordje 'de'. Slavernij = dé genocide = zwarte piet. Ofzo.
1917,5.856875288685978e+17,98579325.0,ESFJ,
1918,1.7317817632595968e+17,62003607.0,INFP,Je kan zeggen wat je wil maar wij vrouwen zijn er heel hard op vooruit gegaan! Lang leve de evolutie #penw
1919,5.476308925258384e+17,14084827.0,INFJ,"Vandaag nog best een druk dagje (werken, bakken, tas inpakken, huishouden, foto's en sieraden maken) maar dan heerlijk 4 dagen vrij :)"
1920,6.550463420253553e+17,17440987.0,ENFP,Voor de derde of vierde keer uitgelezen. Over een jaar of zes weer. http://t.co/vk2PKDBn6w
1921,5.126313809045176e+17,157104421.0,ENTP,"En dat de volgende bus rustig 5 minuten te laat komt. Had al lang op mn werk moeten zijn, vertrek nu pas. Pauperbedrijf. #uov"
1922,1.6802977036017664e+17,24011982.0,ENFP,"@wimkarels wie zegt dat ik dat bedoel? Ik zie/zag toch wel eens op het speelpleintje... Maar goed, is er nu een plekje in de selectie vrij?"
1923,1.1285826423187046e+17,62824095.0,ISTP,
1924,4.213599631567913e+17,61511669.0,ENTP,@technimad wij hebben er maar om gelachen en 50% korting gekregen. Rare snuiters
1925,5.843481547383767e+17,36706770.0,ENFJ,
1926,2.358503389078569e+17,313438778.0,ISTP,@Vannieuwkerke Geniet van je verlof!
1927,4.049855717951447e+17,56675251.0,ESTJ,Tweede ster voor Restaurant Fred Rotterdam: http://t.co/q2EDPMbwmU en ook tweede ster voor FG!
1928,5.370106752485376e+17,250780421.0,ENFP,Aan alle mensen die oude statussen liken op Facebook http://t.co/ah081YNMR8
1929,3.889552232153334e+17,95488680.0,ISTJ,Nog maar 6 dagen en dan ben ik het gelukkigste meisje op aarde :)
1930,3.5929233667876454e+17,146043133.0,ENFP,@NicoleVrm moet nog komen! Hebben jullie last van hete weer op spoorwegen
1931,5.353440494281196e+17,59561602.0,ENFJ,@OffenbergNicole zo'n goed blog Nicole. Thema wat ik herken: maaiveld en er bovenuit springen!
1932,6.318102262751314e+17,18983918.0,INTP,
1933,1.7969707701248002e+16,77198284.0,ENFJ,neemt zich voor om vanavond naar portret Herman Wijffels op NL2 te kijken via Uitzending Gemist: http://ht.ly/3tJ6H #duurzaamheid
1934,5.40144647847551e+17,103001137.0,ISTJ,Het eerste paar nieuwe handschoenen is alweer kwijtgeraakt op school. Na één dag.
1935,1.157785583868969e+17,163372701.0,ISFJ,Volgens mij moet je behoorlijk sadistische trekjes hebben om mondhygieniste te worden. Holy crap wat een hel! #tandsteen
1936,1.115241098501202e+17,103278183.0,INTP,"Noem mij onhandig, maar hoe verwissel ik mijn autolampen?! In het donker zonder licht rondrijden, vind ik zelfs #spannend!"
1937,3.865369556282368e+17,37623578.0,ENTP,"@Ruud_Pondman ja heel eenvoudig beetje groente grillen, pesto en mozzarella dat alles op een Turks brood even in de oven en klaar"
1938,1.425454511015854e+17,140048280.0,ESTP,"Voor export vanuit NL van groenten, fruit, aardappelen en granen, bij welke grote partij moet je dan zijn? #vraag #export #agrarisch #DTV"
1939,6.442654965992448e+17,10708962.0,ESFP,
1940,5.402096885212406e+17,58413992.0,ESFP,@Anke1979 Zit toch ook al in Londen...?
1941,1.7716136458912973e+17,216120822.0,ENTP,Oew ik raad zeker niemand aan om nu naar RTL5 te zappen
1942,2.7570541103691366e+17,276538164.0,ENTJ,
1943,4.798820317244989e+17,56135215.0,ENFP,
1944,3.494659778822881e+17,81652395.0,ENFJ,@Lauratelintum “@ynnovate: Inspiratie voor onze leegstand challenge: Shop4aDay (http://t.co/qsjomBQdEQ) http://t.co/1p6Lg2erTf”
1945,8.391386039386112e+16,33657261.0,ENFJ,Wie wil mijn onderzoekje even invullen? What rings your bell?
http://www.surveymonkey.com/s/WKRSDTP,,,,
1946,2.96338937503445e+17,230509545.0,ENTP,Ja. Sjoerd. Als dit je versiertechniek is mag je blij zijn dat Rikki nu pas weg is. #gtst
1947,1.292763460346921e+17,236086371.0,ESTP,Voor en met SWO aan de slag met visie ontwikkeling. Je bent wie je wordt van #&Samhoud geeft richting.
1948,6.29279870141526e+17,24172656.0,ENFJ,Wat ik nog wou zeggen is dat ik dat nieuwe gedeelte van Schiphol erg mooi vind #verveeltweet
1949,5.627063820935496e+17,169132372.0,INTJ,@crullie man man man zeg wel. En mijn rug doet zeer van recht te staan. Nu al!
1950,4.060516072398684e+17,246744682.0,ISFJ,@xCharlotteR_ 50% van mijn blogposts zijn geschreven tijdens de les #bad #sorrynotsorry
1951,5.937881538377933e+17,216290105.0,ESFP,@fverhoef @keesvreeken ' Met rok ontbijt je eten ' staat er toch gewoon? ;-p
1952,2.319941266425815e+17,111586915.0,ISFJ,"@mereldev heb m pas met beste vriendin, haar partner en mijn oudste dochters gekeken. Verwachtten er veel van en viel ons - daarom? - tegen."
1953,4.23157396630827e+17,251741235.0,ENFP,@TamarEliens @soowph of je begrijpt het begrip verkeerd
1954,2.079440735987712e+16,52693029.0,INTJ,Bezig met laatste klusje voor Delftse Rekenkamer van dit jaar: offertetraject voor een nieuw onderzoek.
1955,4.561512002162606e+17,223837542.0,ESTJ,@boekenkado dank dat je nieuwe poezie plaatjes besteld hebt. Ik heb er direct 3 gekocht. Dochter helemaal blij!
1956,3.0605332780273664e+17,65329525.0,ESFJ,Mahieu betrapt op doping en ontslagen door Pinoké http://t.co/Oj3emLBrrN
1957,2.316831496361902e+17,60026530.0,ISFP,"Ik heb net 'Alleen als het om religie gaat, gooien gelovigen de ratio opeens overboord' via #volkskrant gelezen. http://t.co/6uBjRTFj"
1958,4.771931761394483e+17,287347336.0,ESFP,
1959,1.487392035246039e+17,22543464.0,INTP,
1960,6.36949095400104e+17,97651289.0,ENFP,"@slashdot Oh, lekker dan! Maar ik snap het wel, Cyanogen wil Google-loos Android. Dus ook geen Google als zoekmachine."
1961,1.6549412548601856e+17,92021719.0,INTJ,"@YoungCrazyFool ben eens getuige geweest van een vliegebaby die nog iets meer dan speeksel loste, en recht in de open mond van de papa..."
1962,6.289445278317363e+17,44845268.0,ENTP,
1963,1.2201578474151117e+17,54174537.0,INTJ,"Nieuw tenisseizoen begint vanavond. Zelfde tijd, andere mensen, andere tennisleraar. t Zal mij benieuwen. En als t maar droog blijft!!"
1964,2.9255562954397696e+17,189972770.0,ESFJ,Langlaufen op een 4 km piste in Goes? #goesegolf #moetnietgekkerworden
1965,1.7839672628412826e+17,280040400.0,ESFP,@BeLovedwedding gefeliciteerd en geniet samen!!! X
1966,6.153842795357553e+17,37623578.0,ENTP,Windmolens op zee gaan stroom leveren voor de treinen van NS http://t.co/0MVS9ytINN
1967,7.88507987836928e+16,126425034.0,ESFJ,@AnneliceKluin Waarom houden jullie de bestuursvergadering niet in Maastricht? Ik regel wel een ruimte. Altijd tijd voor Maastricht!
1968,4.716223400829584e+17,287347336.0,ESFP,
1969,5.1736034837529805e+17,180337010.0,INFP,
1970,3.024923849718579e+17,149254842.0,ENFP,"T1 nu griep na de kinkhoest, het zit m niet mee deze winter #doemaarlente"
1971,4.630410388110254e+17,253724325.0,ESFP,We zijn in stijl #Phillies http://t.co/0DTMQLkPkI
1972,3.515962753109279e+17,416135530.0,ESFJ,
1973,5.643606036332012e+17,14697565.0,INTP,"@robvroegopnoord Dat maakt wél uit, want die gasten zijn ondertussen het zelfde in Brabant en Twente aan het doen."
1974,5.600569566864466e+17,253724325.0,ESFP,De blizzard van 2015 bleek geen blizzard...toch alle scholen en vele kantoren gesloten dus werken we maar thuis
1975,6.37028921440084e+17,249641065.0,ENTP,"@skygge dus niet alcoholpercentage, hmmm, dat zou omhoog moeten"
1976,6.252302231524147e+17,47726308.0,INTP,@JoycevdKlauw en lieve buren zijn goud waard!
1977,2.239606076054323e+16,189972770.0,ESFJ,@corapeijl ziet er leuk uit! Heb je al een website? :-) www.2hit.nl
1978,3.612961335253811e+16,18899653.0,ENFP,En het andere fijne begin van mijn weekend arriveert binnen 10 minuten... Na 2 weken weer herenigd met Sanne & Bas...
1979,4.27520124367958e+17,179134989.0,INFJ,
1980,6.470907123124797e+17,869031.0,ENFP,Morgen aan tafel bij @sensoa_be om samen met schoon en slim volk de wereld beter te maken. #SensoaLeert  https://t.co/XMRIPGPVQs
1981,3.042996850389156e+17,103042619.0,ESTJ,@Stadswild fijne prioriteiten mag ik wel zeggen. 😄😃😀😊☺😍
1982,6.366401637000643e+17,23928071.0,ENFJ,"@Marietjepietje wat ontzettend goed van je, 2 paar schoenen."
1983,3.4431836995833446e+17,741187399.0,ENFP,"Ik begrijp dat ik ongeloofwaardig overkom, maar ik ben zojuist begonnen aan mijn masterscriptie. #dedagdiejewistdatzoukomeniseindelijkhier"
1984,2.4222843060160512e+17,416135530.0,ESFJ,
1985,4.897902308753572e+17,287347336.0,ESFP,
1986,5.233755043518423e+17,119069869.0,ESFP,"Ontbijtje (@ Le Pain Quotidien in Leuven, Vlaams-Brabant) https://t.co/bxcV84QV30"
1987,1.985282389040292e+17,14985764.0,ESFP,
1988,5.751803912978842e+16,220772163.0,ENFJ,"@katinkaijsbrand de eenzaamheid van de priemgetallen, is geloof ik heel bekend, dus heb je vast al gelezen."
1989,3.422502398492713e+17,22364332.0,INFP,"@MarcelvanDriel http://t.co/wNUXXmLJEU zegt: ""Het woord is verkeerd gespeld of het staat niet in het gratis woordenboek"" FF opzoeken dus"
1990,5.991474267301437e+17,123202926.0,ENFP,
1991,2.2902719525382963e+17,91967769.0,ENFP,
1992,6.035086295269786e+17,48305190.0,ENFP,"@Jonginalmere Ik ga er werken op de bureauredactie, met een bijzonder oog op Almere."
1993,4.557515477463859e+17,252018059.0,INTP,Soms even nodig:   10 tips om je humeur te verbeteren! http://t.co/8Qig6avkfs via @soChicken
1994,1.716684539152425e+17,226213951.0,ISFP,Pak hem rutger!!! De leijer kut rottenberg
1995,3.096345133765304e+17,379439532.0,ENFP,@KatlijnBN wat gaat ge nog doen?
1996,2.6518503447713382e+17,230509545.0,ENTP,Iris danste. En er deed een jongen ook nog wat. #sytycd
1997,1.1165539306689331e+17,42264781.0,ESTJ,"Dat zijn geen tijden hoor, om 6.00 uur opstaan.. #goedemorgen"
1998,2.4337151000434688e+17,21233035.0,INTP,
1999,1.3318167932082995e+17,118997159.0,ESFP,"kak. gat in m'n vinger en scheef haar, dit was de laatste keer dat ik het zelf probeer te knippen."
2000,2.7102575859453133e+17,20386109.0,ISTJ,"Goede zaak, spelers van Woudrichem A1 gaan langzaam 'proeven' richting selectie. Donderdag 1e en 2e captain mee met resp. 1e en 2e elftal!"
2001,7.340718303073075e+16,19406000.0,ENFJ,@baspaternotte waarover zelf beslissen? #kiesraad
2002,6.061775621806367e+17,607378204.0,INTJ,
2003,5.909796142998405e+17,1234419836.0,ISFP,"@PerfectieAkaKaj Haha Ik heb die test op school gedaan maar dan op een andere manier, mijn F had ook T kunnen zijn, zat heel dicht op elkaar"
2004,5.592909142006456e+17,1691051088.0,ENFP,@RensWdeBoer @michieljonkman Hoe weet je dan dat ze allemaal kapot zijn ? Ben wel benieuwd of het klopt!
2005,6.426021653374607e+17,17440987.0,ENFP,"Om elkaar? ""Waarom vrouwen scheiden en waarom mannen scheiden"" http://t.co/fEs3x7Db4S"
2006,4.614398657130824e+17,198879824.0,ENFP,@SASopbouwwerk Kunnen ook #Apperitief organiseren voor Antwerps middenveld #samenwerkinginmiddenveldversterken cc @AntonSchuurmans
2007,1.312974496492544e+17,274954123.0,ESTJ,Zin in vanmiddag!!! :)
2008,6.55777296624853e+17,2173729776.0,INTJ,
2009,3.857369613756048e+17,17815229.0,ENFJ,@ringcredible ja dat maak het wachten op de nieuwe app een stuk dragelijker!
2010,2.6534892888142643e+17,276538164.0,ENTJ,
2011,6.30829996588798e+17,83698490.0,ISFP,in de twee weken dat ik maar 1x thuis ben geweest hebben mijn ouders al het hele huis her-ingericht. niet meer mijn huis.
2012,5.7173748440673485e+17,195673464.0,INFJ,In januari 55 km gelopen en in februari 72 km. Mooie opwaartse trend ondanks weekje niet lopen door verkoudheid! In maart: vaker lopen
2013,2.510247495416136e+17,21086933.0,ENFP,"@preziuniversity ja, maar dat maak ik een handout daarvan ( waar de tekst en plaatjes van prezi opstaan en er ruimte is voor aantekening?"
2014,4.049971117683016e+17,12978392.0,INTP,"Op deze creatieve plek, back to memory lane, organiseer ik donderdag de workshop ´De kunst van communiceren´: http://t.co/VC0Qx88riS"
2015,6.177279936335053e+17,127879372.0,ENFP,Jammer dat het na de regen van net gewoon weer warm is.
2016,6.075635095310336e+17,138372443.0,ENTP,"""Ik weet niks! mijn is niets gevraagt ik vermoed manupulatie van cijfers. "" http://t.co/avyOhfo5hS"
2017,4.564407059974717e+17,185965148.0,ISTJ,
2018,5.7178205465390285e+17,100031218.0,ENFP,@motelmozaique 😊 Het maakte de treinreis naar Nijmegen v.v. een stuk aangenamer. Lang leve Spotify!
2019,3.947837340643615e+17,17127022.0,ESFJ,en morgen ga ik die handschoenen zonder vingertoppen die ik zaterdag heb gekocht ook meenemen. Dag koude en stramme handen en vingers! =)
2020,5.215198661307433e+17,32314481.0,ESTJ,Leuk compliment op de maandagmorgen 😊. RT @heymar_0208: @Waars66 enak deze pompoensoep à la Theo 😋😋😋! #goedbezig #gezondekost
2021,2.9083175347462554e+17,81652395.0,ENFJ,"Reputatie NUP abstract, maar tegelijkertijd onmisbaar voor gemeenten! Gemeenten kunnen leren van bedrijven.  https://t.co/Sb4rax8T"
2022,6.52752166705365e+17,21991415.0,INFP,
2023,5.420092268483871e+17,72920472.0,ESFJ,Dat je hele sportvoornemen afhangt van je sportmaatje. Dat weet je dan als die afzegt. Best teleurstellend eigenlijk.
2024,5.980406392683766e+17,49388617.0,INFP,@KvdHelder @gemnieuwkoop en het treft natuurlijk ook veel dieren die door stress vluchten/weglopen 😡
2025,5.862566370333491e+16,210530326.0,ENFP,"klaar met Biology, nog even scheikunde in bed leren (a')"
2026,2.441322336680878e+17,98135057.0,ENFJ,"@patricecv ik ben niet uitverkoren, helaas. Er waren 23 inzendingen en er konden er maar 7 mee doen"
2027,6.098416768494469e+17,13149902.0,INTP,Even dacht ik dat dit een fake FB event was maar het is blijkbaar een echt spelletje http://t.co/FgEvuCW5j8
2028,5.907549621682176e+17,357727981.0,INFP,@Verwonderster ja ik zag het. Ben wel benieuwd wat je ervan vindt. Keep me updated
2029,6.431442524075786e+17,20515095.0,ENTP,"@todeze Ja, 482 punten en laatste."
2030,2.687172555866276e+17,165709771.0,ESFP,"Doe je eens een digitale legpuzzel, ben je alsnog éen stukje kwijt."
2031,6.600215693397033e+17,38620596.0,ISFP,Vers van de pers! De Kinderopvang® daily is uit!... https://t.co/L0vdEuss9C
2032,3.150534736809984e+17,17989870.0,INFP,
2033,6.152255306574275e+17,143430537.0,INFP,"Geloof me, om de meeste vrucht en het grootste plezier van je leven te hebben moet je moedig en gevaarlijk leven. http://t.co/h7cWV6bfC6"
2034,5.74521840623829e+17,18304011.0,ENFP,Vrijdag gestart met gitaarles en sindsdien niet niet niet meer te stoppen 🎶🎸😻 @ Mijn thuis is waar… https://t.co/xQ0EjHOIpo
2035,5.851412396468634e+16,108054092.0,ENFJ,"@martieu Yay, Refuse to Choose is vandaag 'dispatched'! Nou nog ff wachten op de postmeneer of -mevrouw."
2036,3.047370558486856e+17,22407468.0,ESTJ,
2037,5.567601991394263e+17,36706770.0,ENFJ,
2038,6.031904226436014e+17,2749037392.0,INFJ,
2039,4.506739739202683e+17,104969269.0,ENTP,"Onbegrijpelijk dat sommige Cambuur-""supporters"" de club in beste seizoen ooit laten vallen omdat trainer naar rivaal vertrekt. #lodeweges"
2040,2.0107102214803866e+17,14176677.0,ENTJ,"Goede vraag RT@haitskevdlinde: Wie is eigenlijk de MP kandidaat van de PvdA? VVD - Rutte, CDA - de Jager, maar PvdA? #penw"
2041,6.578591079663329e+17,19351875.0,INTJ,
2042,4.307966249869312e+17,163186145.0,ISTJ,"@CorinneBeumer Damn.
Dat gebakje staat natuurlijk buiten in de kou."
2043,5.956148540037612e+17,113959321.0,ENTP,"#Nexxworks zoekt altijd TALENT 'Een droomjob is vandaag een godsgeschenk, je moet al veel geluk hebben' http://t.co/7B30NnapoN via @knack"
2044,8.580039374498611e+16,31404751.0,ENFJ,@mameert tuurlijk niet ;) #nooitvolwassenworden
2045,6.357253190104187e+17,635497059.0,ENFP,Wow: One Direction gaat uit elkaar http://t.co/MxzeaMMlz5
2046,5.469463903003116e+17,20568257.0,ENTP,"Ik ben een leek hoor, maar dit lijkt me toch typisch symptoom bestrijding. Wat zit er verkeerd in onze voedselketen?
http://t.co/Ze1rMLwufd"
2047,4.4313654023174144e+17,7147252.0,ISTJ,
2048,8.072923266116403e+16,109352340.0,ESFP,"@bambievh ewa je mobiel
Is leeg man opladerrrrr ! Haha XD"
2049,3.309642139106058e+17,14100416.0,ESTP,Ik geef even iets een plekje.
2050,5.956443064693432e+17,815844200.0,INTJ,moeder tegen andere moeder: 'ja ons jayden (of braiden / aiden) is niet in de topklas geplaatst en daar ben ik het helemaaaal niet mee eens'
2051,5.857697153200988e+17,843059726.0,ENFJ,"@Lichtbolletje niet te hard drukken he, anders plet je me :-)"
2052,2.27111750326186e+17,41891025.0,ENFP,Om 22 u begint Wallander mensen. Dat is wel spannend.
2053,3.3873812874974e+17,17815229.0,ENFJ,Spannend weekje tegemoet.. #afstuderen
2054,3.2677183619086336e+17,94619930.0,ENTP,"Leidt sociale cohesie tot een veiligere wijk? Nee @PurdeyvanWissen: Sociale wijkprojecten, nauwelijks effect. http://t.co/8kI6zP9Kcs"
2055,2.5052592272009216e+17,218815343.0,ESTP,Les nederlands van @rolfdedeken en Hidde
2056,5.62315203438977e+17,95602908.0,INTJ,"Inwoners deden burgeronderzoek naar de staat van hun lokale democratie in het project 100×100. De bevindingen:

http://t.co/lYzukMCrWT"
2057,4.822294907233403e+17,230509545.0,ENTP,"Leuk dat Nuran op de grond ligt, maar Maxime is hier langzaam van d'r sokkel aan het lazeren... #gtst"
2058,2.1002685483962368e+17,26467366.0,ESFP,Blij te horen dat het deze keer fileleed is op de Brusselse ring en niet in of rond Antwerpen #vlotnaarhuis
2059,7.91184783128658e+16,236086371.0,ESTP,#mooiedag. Koffie en een krantje. Hardlopen door het park. Nu werken aan #persoonlijkvisie met het inspirende boekje #jebentwiejewordt
2060,3.161316810714153e+17,18676819.0,ENFP,"@chrisdjstapper Ja, daar hebben we al contact mee gehad. Helaas is de grote zaal op die dag niet beschikbaar."
2061,6.275750301221724e+17,16295131.0,ESFP,@EtienneOldeman morgen mag ik naar Haaksbergen. Andere kant van de zee. Denk dat ik maandagavond ff ga. Mooie foto. Precies hoe ik me voel 😞
2062,4.869272433696727e+17,571557962.0,ESFP,@MaartenvdBergNL :-) Fijne avond!
2063,5.5866924213734605e+17,276538164.0,ENTJ,
2064,2.6304300806740378e+17,101726966.0,ENFP,
2065,2.2676770915156787e+17,101726966.0,ENFP,
2066,4.502769477264343e+17,797669.0,ENFP,@Vromant ah bij mij wel
2067,6.543966611884032e+17,12749932.0,INFP,@rampzaligheid Ik hoop dat wel dat diegene het beste met je voorhad/voorheeft. En dat je wat hulp hebt. Niet alles hoeft alleen.
2068,6.354791844758364e+17,2760754228.0,INTJ,
2069,4.286208315401298e+17,14219238.0,ENTJ,
2070,5.270612068265083e+17,61511669.0,ENTP,"Ik had bij de lunch een kiekeboeboterham! Laagje avocado, kaas, sambal, doorsnijden en tada: de reggaevlag!"
2071,2.6148357977788416e+17,110533356.0,ESTJ,"@PatjeNwijk @minisevenclub @mini_nl @mixedminiclub buurman, dat is ook een mooie dag, maar niet de mooiste 😉"
2072,1.3509286518025011e+17,108111199.0,ESTJ,RTV Noord: Jessey Voorn naar GasTerra Flames http://t.co/b8GvyKXD. Gefeliciteerd en welkom #flames
2073,18716463566.0,72295545.0,ESFP,@Henk25 hmm hij is dus toch op vlieland aangekomen nou mij belt hij niet terug!
2074,1.3150010975719424e+16,119164691.0,ENTP,Arbeidsparticipatie afschaffen en geluksparticipatie invoeren? Parttime werken en fulltime geluk http://bit.ly/fSchCE (via @HRMnieuws) #in
2075,3.391075201299415e+17,120708773.0,ISTJ,Mooie uitspraak: Het leven moet vooruit  geleefd worden en achteraf begrepen. #teledoc #ned2
2076,6.52530931643904e+17,27866412.0,ENTJ,
2077,6.17775077552169e+17,371296059.0,INFJ,"Fun fact: oχι spreek je eigenlijk uit als ""oggie"" en niet oksie"", dus bij dezen vallen al jullie woordgrapjes in het water."
2078,4.344303515121869e+17,7453782.0,INTJ,"@iworx eerst de wijn, dan de whisky. ;-)"
2079,5.165633446152888e+17,59718113.0,ESFJ,"journalisten, BAM! “@saskiaTHEWICKED: Het persbericht van @PopUpClass_be is buiten! Wie het niet aankreeg en meer info wil, let me know!”"
2080,4.413143446103327e+17,100054075.0,ENFP,@beerachtig hihihihi. Mijn ma zegt het ook op jouw manier heur.
2081,2.4884265107023872e+17,297668519.0,ISTP,
2082,11094665042.0,61279044.0,ESFJ,"Vandaag gezellig bij Anita geweest, Foka bij FM ingeschreven en nu wat bestellingen afronden en klaarzetten. :D"
2083,5.23354114626175e+17,98579325.0,ESFJ,
2084,3.6905818144546e+17,165709771.0,ESFP,"http://t.co/5dOyAKO32E Deze hoef ik niet te delen, ik wil gewoon de link niet kwijtraken."
2085,5.94799404688769e+17,301475549.0,ENFP,"Goed, bier op zaterdag en lopen op zondag is geen aanrader....😄 niet vooruit te branden! Wel braaf alle @loopmaatjes gegroet"
2086,6.50931576625365e+17,223837542.0,ESTJ,"Yes, het komt nu wel heeeeel dichtbij. Ik heb zojuist ingecheckt. #lekkerreizenmetlindanaarbali"
2087,1.5032450345561293e+17,228411571.0,ESTP,Proeven met minder regels in ouderenzorg http://t.co/FHX5tXd via @nunl
2088,4.889152477100933e+17,20386109.0,ISTJ,"{Via @4positiviteit} ""Wie zijn eigen weg gaat, kan door niemand worden ingehaald."" #Amen!"
2089,5.6770337760241664e+17,14068921.0,INTP,@martijnvet  Ik mag al blij zijn als ze af en toe de afwas doen :-) Tja het blijven #mannen (AArch laat dit mijn zus maar niet lezen...)
2090,1.002800129928151e+17,14985764.0,ESFP,
2091,11838073643.0,92839347.0,ISTP,"Niet storen, ik ben de laatste hand aan mijn scripie aan het leggen!"
2092,3.338831229890355e+17,228274173.0,INFP,
2093,5.991560839035863e+17,76779553.0,INFJ,@rampzaligheid De witte lijkt echt te glimlachen!
2094,6.49251068564652e+17,19669302.0,ENTP,"@tmdpw da's een aanbeveling van Europa,  maar elk land mag dat zelf invullen"
2095,5.1948539902744166e+17,60026530.0,ISFP,"DRIES VAN NOTEN S/S 2015: Love, peace, ambacht en actualiteit - Style Indicator http://t.co/E2IQAOmTGz"
2096,1.689519004090368e+17,54174537.0,INTJ,"Nou, dat begint ook weer lekker: pc start 1st op met foutmelding, ik herstarten en dan zegt ie ""automatic shut down for maintenance"". WTF?!"
2097,5.170013244925092e+17,45516310.0,INTP,"@stefanbakkers zit in de trein, ze komen ze vast met de drank langs en zal het wel via nu.nl volgen. proost en succes!"
2098,1.350216085522432e+17,228411571.0,ESTP,Druk aan het knutselen met Collin. We maken geld!
2099,3.4516698114780774e+17,399593876.0,INFJ,
2100,4.9632503007962726e+17,114692268.0,ENTP,@Jennekepenneke Mensen realiseren zich veel te weinig hoe goed wij het hier hebben.
2101,6.50653636649816e+17,4580381.0,ENTP,En Das Kapital is door Karl Marx in Eindhoven geschreven? Was een volle neef van de familie Philips? No kidding!  https://t.co/gazs8Jc6FD
2102,6.141374483989832e+17,169132372.0,INTJ,Geen zin om lang te lopen dus gaan we mss voor een intervalleke. Want dat is dolle pret natuurlijk. #bijnazweettweet
2103,4.8784166718644224e+17,199693601.0,ENFP,"Leuk, vandaag naar de #imkerijdag bij De Traay in Lelystad. Succes en tot straks @AartAbia! #ietsmetbloemetjesenbijtjes"
2104,2.016247307662909e+17,91967769.0,ENFP,
2105,2.8759958653988864e+17,14691849.0,ENTP,@_WHIITE nee ben oud :)
2106,6.092409979487314e+17,117707753.0,ENFP,"@hcouzijn ja, het leven is een mooie ontdekkingstocht :)"
2107,1.5822419344243098e+17,109352340.0,ESFP,@floortje147 @bambievh @renee_df heeft dit weer iets met me pak te maken?
2108,6.44779413700223e+17,22024763.0,ENTJ,"Ja maar die zitten niet bij de veiligheidsdiensten, die wonen in een flatje en werken in de zorg. @GertDn"
2109,3.977787948632883e+17,43676303.0,ISTJ,@inframe @Zwoltopia Inderdaad niet. Helaas niet 'in the name of love'.
2110,3.744930747829535e+17,29784199.0,ENFP,Heerlijk hoe synchroon levens soms lopen en wat voor sterke verbinding dat geeft! Love it!
2111,21126953684.0,9103942.0,ENTP,"Klaarmaken om te fietsen met @leoschot, rondje van 85k uitgezet. Is het koud? Lange mouwen? Blijft het droog? 1 of 2 bananen mee?"
2112,1.636059788462039e+17,120708773.0,ISTJ,@happyas_larry Leuk! Ik voel een verwijzing naar jullie website op @watleuk aankomen. Altijd in voor goede tips.
2113,6.069278845576888e+17,815844200.0,INTJ,hebben jullie ook zo'n #chille vader http://t.co/YoeeNkhx4p
2114,6.299766753637212e+17,97651289.0,ENFP,@rovaz Mag ik mee?
